Keyword;Potential;Difficulty;"Search Volume";CPC;Competition;"Trend 1 Date";"Trend 1 Search Volume";"Trend 2 Date";"Trend 2 Search Volume";"Trend 3 Date";"Trend 3 Search Volume";"Trend 4 Date";"Trend 4 Search Volume";"Trend 5 Date";"Trend 5 Search Volume";"Trend 6 Date";"Trend 6 Search Volume";"Trend 7 Date";"Trend 7 Search Volume";"Trend 8 Date";"Trend 8 Search Volume";"Trend 9 Date";"Trend 9 Search Volume";"Trend 10 Date";"Trend 10 Search Volume";"Trend 11 Date";"Trend 11 Search Volume";"Trend 12 Date";"Trend 12 Search Volume";"Trend 13 Date";"Trend 13 Search Volume";"Trend 14 Date";"Trend 14 Search Volume";"Trend 15 Date";"Trend 15 Search Volume";"Trend 16 Date";"Trend 16 Search Volume"
"new nike sweatpants";LOW;49;170;0.43;100;2020-04;70;2020-03;110;2020-02;140;2020-01;170;2019-12;260;2019-11;320;2019-10;260;2019-09;390;2019-08;70;2019-07;70;2019-06;70;2019-06;70
"nike joggers with zipper";LOW;44;170;0.5;100;2020-04;140;2020-03;140;2020-02;170;2020-01;210;2019-12;260;2019-11;320;2019-10;110;2019-09;170;2019-08;140;2019-07;170;2019-06;110;2019-06;110
"burgundy nike sweatpants";LOW;49;170;0.37;100;2020-04;210;2020-03;170;2020-02;260;2020-01;210;2019-12;260;2019-11;260;2019-10;260;2019-09;140;2019-08;140;2019-07;110;2019-06;50;2019-06;50
"mens black nike pants";LOW;44;170;0.47;100;2020-04;170;2020-03;170;2020-02;110;2020-01;170;2019-12;260;2019-11;260;2019-10;140;2019-09;170;2019-08;90;2019-07;170;2019-06;30;2019-06;30
"nike sweatsuit joggers";LOW;47;170;0.56;93.9;2020-04;140;2020-03;110;2020-02;170;2020-01;170;2019-12;390;2019-11;320;2019-10;260;2019-09;210;2019-08;90;2019-07;70;2019-06;40;2019-06;40
"nike slim joggers";LOW;49;170;0.58;100;2020-04;140;2020-03;170;2020-02;170;2020-01;170;2019-12;260;2019-11;210;2019-10;210;2019-09;170;2019-08;170;2019-07;70;2019-06;90;2019-06;90
"black nike jogging pants";LOW;44;170;0.48;100;2020-04;170;2020-03;140;2020-02;140;2020-01;170;2019-12;320;2019-11;260;2019-10;210;2019-09;110;2019-08;140;2019-07;110;2019-06;70;2019-06;70
"men's nike cotton sweatpants";LOW;44;170;0.77;100;2020-04;210;2020-03;140;2020-02;110;2020-01;140;2019-12;480;2019-11;390;2019-10;170;2019-09;110;2019-08;90;2019-07;70;2019-06;50;2019-06;50
"nike fitted joggers";LOW;49;170;0.47;100;2020-04;140;2020-03;140;2020-02;140;2020-01;140;2019-12;320;2019-11;320;2019-10;210;2019-09;210;2019-08;170;2019-07;110;2019-06;110;2019-06;110
"mens grey nike tracksuit";LOW;44;170;0.5;100;2020-04;140;2020-03;140;2020-02;170;2020-01;170;2019-12;390;2019-11;320;2019-10;210;2019-09;210;2019-08;140;2019-07;90;2019-06;70;2019-06;70
"nike lounge pants";LOW;49;170;1.09;100;2020-04;320;2020-03;210;2020-02;110;2020-01;140;2019-12;390;2019-11;390;2019-10;170;2019-09;110;2019-08;90;2019-07;50;2019-06;90;2019-06;90
"nike cuffed joggers";LOW;49;170;0.48;100;2020-04;170;2020-03;110;2020-02;210;2020-01;210;2019-12;390;2019-11;320;2019-10;260;2019-09;110;2019-08;170;2019-07;110;2019-06;110;2019-06;110
