Keyword;Potential;Difficulty;"Search Volume";CPC;Competition;"Trend 1 Date";"Trend 1 Search Volume";"Trend 2 Date";"Trend 2 Search Volume";"Trend 3 Date";"Trend 3 Search Volume";"Trend 4 Date";"Trend 4 Search Volume";"Trend 5 Date";"Trend 5 Search Volume";"Trend 6 Date";"Trend 6 Search Volume";"Trend 7 Date";"Trend 7 Search Volume";"Trend 8 Date";"Trend 8 Search Volume";"Trend 9 Date";"Trend 9 Search Volume";"Trend 10 Date";"Trend 10 Search Volume";"Trend 11 Date";"Trend 11 Search Volume";"Trend 12 Date";"Trend 12 Search Volume";"Trend 13 Date";"Trend 13 Search Volume";"Trend 14 Date";"Trend 14 Search Volume";"Trend 15 Date";"Trend 15 Search Volume";"Trend 16 Date";"Trend 16 Search Volume"
"black and gold nike hoodie";LOW;43;1300;0.34;100;2020-04;1300;2020-03;1000;2020-02;1600;2020-01;1900;2019-12;3600;2019-11;1900;2019-10;1300;2019-09;720;2019-08;720;2019-07;480;2019-06;390;2019-06;390
"white zip up hoodie nike";LOW;42;720;0.36;100;2020-01;880;2019-12;1600;2019-11;1000;2019-10;720;2019-09;590;2019-08;880;2019-07;590;2019-06;320;2019-05;320;2019-04;390;2019-03;480;2019-02;480;2019-01;590
"white nike zip up hoodie";LOW;42;720;0.36;100;2020-01;880;2019-12;1600;2019-11;1000;2019-10;720;2019-09;590;2019-08;880;2019-07;590;2019-06;320;2019-05;320;2019-04;390;2019-03;480;2019-02;480;2019-01;590
"nike hoodies amazon";LOW;50;720;0.29;100;2020-03;480;2020-02;720;2020-01;720;2019-12;2400;2019-11;1300;2019-10;880;2019-09;590;2019-08;480;2019-07;210;2019-06;140;2019-05;210;2019-04;260;2019-03;390;2019-02;390;2019-01;390
"gray nike sweater";LOW;50;720;0.51;100;2020-04;390;2020-03;480;2020-02;720;2020-01;720;2019-12;1300;2019-11;1000;2019-10;880;2019-09;720;2019-08;720;2019-07;480;2019-06;260;2019-06;260
"red and white nike hoodie";LOW;42;720;0.47;100;2020-04;590;2020-03;720;2020-02;1000;2020-01;1000;2019-12;1600;2019-11;1000;2019-10;880;2019-09;480;2019-08;590;2019-07;390;2019-06;210;2019-06;210
"nike full zip hoodie men's";LOW;42;720;0.57;100;2020-04;480;2020-03;480;2020-02;720;2020-01;880;2019-12;1600;2019-11;1300;2019-10;1000;2019-09;720;2019-08;720;2019-07;320;2019-06;320;2019-06;320
"white nike sweatshirt mens";LOW;45;720;0.66;100;2020-04;260;2020-03;390;2020-02;590;2020-01;720;2019-12;1900;2019-11;1300;2019-10;720;2019-09;590;2019-08;590;2019-07;320;2019-06;260;2019-06;260
"nike pullover sweater";LOW;50;720;0.3;100;2020-04;480;2020-03;480;2020-02;720;2020-01;880;2019-12;1900;2019-11;1300;2019-10;1000;2019-09;590;2019-08;390;2019-07;260;2019-06;110;2019-06;110
"navy nike hoodie";LOW;50;720;0.49;100;2020-04;480;2020-03;720;2020-02;880;2020-01;1000;2019-12;1900;2019-11;1300;2019-10;720;2019-09;480;2019-08;590;2019-07;390;2019-06;210;2019-06;210
"all black nike hoodie";LOW;45;720;0.37;100;2020-04;390;2020-03;590;2020-02;720;2020-01;720;2019-12;1300;2019-11;1000;2019-10;880;2019-09;590;2019-08;590;2019-07;480;2019-06;320;2019-06;320
"dark blue nike hoodie";LOW;45;720;0.35;100;2020-04;590;2020-03;590;2020-02;880;2020-01;720;2019-12;1600;2019-11;1300;2019-10;720;2019-09;480;2019-08;390;2019-07;320;2019-06;170;2019-06;170
"gray nike zip up hoodie";LOW;41;390;0.4;100;2020-04;390;2020-03;320;2020-02;320;2020-01;390;2019-12;880;2019-11;590;2019-10;480;2019-09;320;2019-08;320;2019-07;260;2019-06;170;2019-05;210;2019-04;170;2019-03;170;2019-02;260;2019-01;320
"blue nike zip up hoodie";LOW;41;390;0.36;100;2020-04;390;2020-03;320;2020-02;390;2020-01;480;2019-12;880;2019-11;590;2019-10;480;2019-09;260;2019-08;260;2019-07;260;2019-06;170;2019-05;170;2019-04;170;2019-03;260;2019-02;210;2019-01;320
